##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR5124582_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	24698829
Sequences flagged as poor quality	0
Sequence length	100
%GC	52
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.11826661903688	34.0	31.0	34.0	30.0	34.0
2	32.47925340913935	34.0	31.0	34.0	30.0	34.0
3	32.62774769605474	34.0	31.0	34.0	31.0	34.0
4	36.090987835901046	37.0	37.0	37.0	35.0	37.0
5	36.06088195517285	37.0	37.0	37.0	35.0	37.0
6	36.10927254891315	37.0	37.0	37.0	35.0	37.0
7	36.074403527389904	37.0	37.0	37.0	35.0	37.0
8	36.044188896566716	37.0	37.0	37.0	35.0	37.0
9	33.920903294646074	39.0	35.0	39.0	11.0	39.0
10-11	35.9705341901027	39.0	37.0	39.0	25.0	39.0
12-13	37.665194775023544	39.0	37.5	39.0	35.0	39.0
14-15	39.236049935808694	40.5	39.0	41.0	36.0	41.0
16-17	39.31356182918631	41.0	39.0	41.0	36.0	41.0
18-19	39.3416909967675	41.0	39.0	41.0	36.0	41.0
20-21	39.252979645310305	41.0	39.0	41.0	36.0	41.0
22-23	39.171594552114186	41.0	39.0	41.0	36.0	41.0
24-25	39.18734971200456	41.0	39.0	41.0	36.0	41.0
26-27	39.05652500772405	41.0	39.0	41.0	35.0	41.0
28-29	39.005414750634536	40.0	39.0	41.0	35.0	41.0
30-31	38.92494557130624	40.0	39.0	41.0	35.0	41.0
32-33	38.841443960764295	40.0	38.0	41.0	35.0	41.0
34-35	38.68791986049217	40.0	38.0	41.0	35.0	41.0
36-37	38.442573815948926	40.0	38.0	41.0	34.0	41.0
38-39	38.247013026407046	40.0	37.5	41.0	33.5	41.0
40-41	38.19838406104192	40.0	37.0	41.0	33.0	41.0
42-43	37.84594891118117	40.0	36.5	41.0	33.0	41.0
44-45	37.762378653660065	40.0	36.0	41.0	33.0	41.0
46-47	37.565264369416056	39.5	35.0	41.0	33.0	41.0
48-49	37.31478500458463	39.0	35.0	41.0	33.0	41.0
50-51	35.82999028010599	37.5	34.0	40.0	30.0	40.5
52-53	35.99916317895071	37.0	34.5	39.5	30.5	40.5
54-55	36.425930030933856	37.0	35.0	40.0	31.5	41.0
56-57	36.07861115601877	37.0	35.0	40.0	31.0	41.0
58-59	35.61711403402971	36.0	35.0	39.5	30.5	41.0
60-61	35.38919551611131	35.5	35.0	39.0	30.5	41.0
62-63	35.13690699668393	35.0	35.0	39.0	30.5	41.0
64-65	34.83390544547679	35.0	34.0	38.5	30.0	41.0
66-67	34.499512507252874	35.0	34.0	37.0	30.0	40.0
68-69	34.198816267767185	35.0	34.0	37.0	30.0	40.0
70-71	33.91678652052694	35.0	34.0	36.0	29.0	39.0
72-73	33.60914794786425	35.0	34.0	36.0	29.0	39.0
74-75	33.38871919798303	35.0	34.0	35.0	29.0	38.0
76-77	32.95318697092887	35.0	33.0	35.0	28.0	37.0
78-79	32.71815562592056	35.0	33.0	35.0	27.0	37.0
80-81	32.64488158527678	35.0	33.0	35.0	27.0	36.0
82-83	32.16287701331913	35.0	33.0	35.0	25.5	36.0
84-85	32.245175995995595	35.0	33.0	35.0	27.0	36.0
86-87	32.15614997374977	35.0	33.0	35.0	27.0	35.5
88-89	32.00093727115565	35.0	33.0	35.0	27.0	35.0
90-91	31.814438065059683	35.0	33.0	35.0	25.5	35.0
92-93	31.583741864847113	35.0	33.0	35.0	25.0	35.0
94-95	31.441022831487274	35.0	33.0	35.0	24.5	35.0
96-97	31.22669669885969	35.0	33.0	35.0	24.0	35.0
98-99	30.96225968850588	35.0	33.0	35.0	23.5	35.0
100	30.540114998974243	35.0	32.0	35.0	17.0	35.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.6766549722802608
1101	2	0.4877469610423475
1101	3	0.446470717140123
1101	4	0.32626894871437173
1101	5	0.37771557362934516
1101	6	0.3629789788068649
1101	7	0.38624730290220555
1101	8	0.37644998994303336
1101	9	4.307815575026865
1101	10-11	2.34627731402378
1101	12-13	0.6565596922084396
1101	14-15	0.6777294677668735
1101	16-17	0.5726833907642828
1101	18-19	0.5527202108793716
1101	20-21	0.5885587613726813
1101	22-23	0.56117319641249
1101	24-25	0.5538021947044385
1101	26-27	0.6431255769805375
1101	28-29	0.6196515030550174
1101	30-31	0.5840752918178822
1101	32-33	0.5917076340345631
1101	34-35	0.6464394055929503
1101	36-37	0.7374626760058405
1101	38-39	0.7857275741940128
1101	40-41	0.6735283253997366
1101	42-43	0.8475084443017451
1101	44-45	0.7074204536234419
1101	46-47	0.6641942861083621
1101	48-49	0.6016948574235528
1101	50-51	0.5272229992640405
1101	52-53	0.6471617810549333
1101	54-55	0.6621759953112303
1101	56-57	0.7932154484551504
1101	58-59	0.8700243876802816
1101	60-61	0.7123989916536004
1101	62-63	0.7110118173795854
1101	64-65	0.6947904846748614
1101	66-67	0.7106219446816269
1101	68-69	0.7619240269128511
1101	70-71	0.767285141379169
1101	72-73	0.8006790904105117
1101	74-75	0.7927916546401761
1101	76-77	1.0384858895878182
1101	78-79	1.0989664587028756
1101	80-81	0.922073359100736
1101	82-83	1.204173684806193
1101	84-85	0.9915849607604841
1101	86-87	0.9780619829686614
1101	88-89	0.9996869678934175
1101	90-91	1.0163962582316834
1101	92-93	1.103380332022045
1101	94-95	1.145887525901486
1101	96-97	1.1269282237077114
1101	98-99	1.1884458641755415
1101	100	1.3672852805593259
1102	1	0.6292988922750808
1102	2	0.45280032256717107
1102	3	0.3971257314583667
1102	4	0.3301916523797459
1102	5	0.36828606274053044
1102	6	0.3746124020777515
1102	7	0.3760004288766865
1102	8	0.4198434890278122
1102	9	4.316543136412079
1102	10-11	2.265765759605813
1102	12-13	0.6319737762699233
1102	14-15	0.6232941101981808
1102	16-17	0.5211851744285951
1102	18-19	0.4740687628634248
1102	20-21	0.5721139350932205
1102	22-23	0.562834919756888
1102	24-25	0.5358681779680339
1102	26-27	0.5886243611322186
1102	28-29	0.6097370070534467
1102	30-31	0.607822266462783
1102	32-33	0.5864925655452353
1102	34-35	0.5863416728091266
1102	36-37	0.6500309835730533
1102	38-39	0.7743015552411165
1102	40-41	0.6400025251698054
1102	42-43	0.8550350927354131
1102	44-45	0.677812759192399
1102	46-47	0.6356100557189563
1102	48-49	0.6101228005835821
1102	50-51	0.5414121127559639
1102	52-53	0.6872845780610959
1102	54-55	0.6413832781757591
1102	56-57	0.6684661168494657
1102	58-59	0.836037913043512
1102	60-61	0.7919977079292764
1102	62-63	0.7188203237528086
1102	64-65	0.6988331767478613
1102	66-67	0.7090589215203735
1102	68-69	0.6344650663607467
1102	70-71	0.7122903861285295
1102	72-73	0.7695224845736206
1102	74-75	0.7658920984410216
1102	76-77	1.0383660012453646
1102	78-79	1.009099441625409
1102	80-81	0.9184642289037797
1102	82-83	1.199659647273478
1102	84-85	0.9486223346209002
1102	86-87	0.9002941181431439
1102	88-89	0.9458081728267302
1102	90-91	0.9174741100050063
1102	92-93	1.0867801686705185
1102	94-95	1.1218256127965631
1102	96-97	1.1208201120202723
1102	98-99	1.1516876996578063
1102	100	1.387959982367157
1103	1	0.6561244914636717
1103	2	0.45587278768634576
1103	3	0.3797579870486203
1103	4	0.31754772668740117
1103	5	0.3533144872227041
1103	6	0.3428710454066177
1103	7	0.32032354587929746
1103	8	0.3590913163082021
1103	9	4.288851704104452
1103	10-11	2.2631406645066363
1103	12-13	0.6243735218890123
1103	14-15	0.5970013797455707
1103	16-17	0.5282584873527583
1103	18-19	0.4834634511880864
1103	20-21	0.5721395089457957
1103	22-23	0.5990379484966581
1103	24-25	0.517586696670449
